Local,ID,Region,Estado,Ciudad,Precio por unidad,Cantidad vendida,Total vendido,Ganacias,Margen de operacion,Tipo de venta,Genero,Tipo de ropa,Año,Mes,Dia
West Gear,1128299,West,California,San Francisco,51,203,10353,3727.08,0.36,Online,Femenino,Calzado,2021,2,2
West Gear,1128299,West,California,San Francisco,59,182,10738,6228.040000000001,0.5800000000000001,Online,Masculino,Vestir,2021,2,3
West Gear,1128299,West,California,San Francisco,63,196,12348,2840.04,0.23,Online,Femenino,Vestir,2021,2,4
West Gear,1128299,West,California,San Francisco,52,263,13676,6017.4400000000005,0.44000000000000006,Online,Masculino,Calzado,2021,2,5
West Gear,1128299,West,California,San Francisco,58,236,13688,3422,0.25,Online,Masculino,Calzado,2021,2,6
West Gear,1128299,West,California,San Francisco,50,210,10500,4200,0.4,Online,Femenino,Calzado,2021,2,7
West Gear,1128299,West,California,San Francisco,53,210,11130,4452,0.39999999999999997,Online,Femenino,Calzado,2021,2,8
West Gear,1128299,West,California,San Francisco,63,163,10269,5853.330000000001,0.5700000000000001,Online,Masculino,Vestir,2021,2,9
West Gear,1128299,West,California,San Francisco,67,202,13534,2842.1400000000003,0.21000000000000002,Online,Femenino,Vestir,2021,2,10
West Gear,1128299,West,California,San Francisco,51,293,14943,5977.200000000001,0.4,Online,Masculino,Calzado,2021,2,11
West Gear,1128299,West,California,San Francisco,58,273,15834,4275.18,0.27,Online,Masculino,Calzado,2021,2,12
West Gear,1128299,West,California,San Francisco,52,233,12116,4846.400000000001,0.4,Online,Femenino,Calzado,2021,2,13
West Gear,1128299,West,California,San Francisco,51,194,9894,3957.5999999999995,0.39999999999999997,Online,Femenino,Calzado,2021,2,14
West Gear,1128299,West,California,San Francisco,59,175,10325,6195.000000000001,0.6000000000000001,Online,Masculino,Vestir,2021,2,15
West Gear,1128299,West,California,San Francisco,67,208,13936,3205.28,0.23,Online,Femenino,Vestir,2021,2,16
Kohl's,1189833,West,California,San Francisco,32,203,6496,3312.96,0.51,Online,Masculino,Calzado,2021,2,17
Kohl's,1189833,West,California,San Francisco,41,196,8036,2892.96,0.36,Online,Masculino,Calzado,2021,2,18
Kohl's,1189833,West,California,San Francisco,41,189,7749,4029.48,0.52,Online,Femenino,Calzado,2021,3,9
Kohl's,1189833,West,California,San Francisco,41,160,6560,3214.4,0.49,Online,Femenino,Calzado,2021,3,10
Kohl's,1189833,West,California,Los Angeles,49,145,7105,4689.3,0.66,Online,Masculino,Vestir,2021,3,11
Kohl's,1189833,West,California,Los Angeles,41,182,7462,2313.22,0.31,Online,Femenino,Vestir,2021,3,12
Kohl's,1189833,West,California,Los Angeles,34,225,7650,4054.5,0.53,Online,Masculino,Calzado,2021,3,13
Kohl's,1189833,West,California,Los Angeles,43,195,8385,3354,0.4,Online,Masculino,Calzado,2021,3,14
Kohl's,1189833,West,California,Los Angeles,44,169,7436,3718,0.5,Online,Femenino,Calzado,2021,3,15
Kohl's,1189833,West,California,Los Angeles,41,152,6232,3053.68,0.49,Online,Femenino,Calzado,2021,3,16
Kohl's,1189833,West,California,Los Angeles,46,113,5198,3534.6400000000003,0.68,Online,Masculino,Vestir,2021,3,17
Kohl's,1189833,West,California,Los Angeles,41,176,7216,2164.8,0.30000000000000004,Online,Femenino,Vestir,2021,3,18
Kohl's,1189833,West,California,Los Angeles,32,216,6912,3456,0.5,Online,Masculino,Calzado,2021,3,19
Kohl's,1189833,West,California,Los Angeles,41,195,7995,2798.25,0.35,Online,Masculino,Calzado,2021,3,20
Kohl's,1189833,West,California,Los Angeles,42,169,7098,3903.9,0.55,Online,Femenino,Calzado,2021,3,21
Kohl's,1189833,West,California,Los Angeles,41,154,6314,2841.2999999999997,0.44999999999999996,Online,Femenino,Calzado,2021,3,22
Kohl's,1189833,West,California,Los Angeles,46,106,4876,3315.6800000000003,0.68,Online,Masculino,Vestir,2021,3,23
Kohl's,1189833,West,California,Los Angeles,41,188,7708,2697.7999999999997,0.35,Online,Femenino,Vestir,2021,4,6
Kohl's,1189833,West,California,Los Angeles,43,240,10320,5160,0.5,Online,Masculino,Calzado,2021,4,7
Kohl's,1189833,West,California,Los Angeles,49,156,7644,2751.8399999999997,0.36,Online,Masculino,Calzado,2021,4,8
Kohl's,1189833,West,California,Los Angeles,49,175,8575,4716.25,0.55,Online,Femenino,Calzado,2021,4,9
Kohl's,1189833,West,California,Los Angeles,43,152,6536,3202.64,0.49,Online,Femenino,Calzado,2021,4,10
Kohl's,1189833,West,California,Los Angeles,49,119,5831,3848.46,0.66,Online,Masculino,Vestir,2021,4,11
Kohl's,1189833,West,California,Los Angeles,62,174,10788,3560.04,0.33,Online,Femenino,Vestir,2021,4,12
Kohl's,1189833,West,California,Los Angeles,41,208,8528,4434.56,0.52,Online,Masculino,Calzado,2021,4,13
Kohl's,1189833,West,California,Los Angeles,47,169,7943,2780.0499999999997,0.35,Online,Masculino,Calzado,2021,4,14
Kohl's,1189833,West,California,Los Angeles,45,163,7335,3814.2000000000003,0.52,Online,Femenino,Calzado,2021,4,15
Kohl's,1189833,West,California,Los Angeles,41,154,6314,3030.72,0.48,Online,Femenino,Calzado,2021,4,16
Kohl's,1189833,West,California,Los Angeles,45,131,5895,3831.75,0.65,Online,Masculino,Vestir,2021,4,17
Kohl's,1189833,West,California,Los Angeles,64,181,11584,3591.04,0.31,Online,Femenino,Vestir,2021,4,18
Kohl's,1189833,West,California,Los Angeles,44,270,11880,6534.000000000001,0.55,Online,Masculino,Calzado,2021,4,19
Kohl's,1189833,West,California,Los Angeles,47,225,10575,3701.2499999999995,0.35,Online,Masculino,Calzado,2021,4,20
Kohl's,1189833,West,California,Los Angeles,48,203,9744,5359.200000000001,0.55,Online,Femenino,Calzado,2021,4,21
Kohl's,1189833,West,California,Los Angeles,44,175,7700,3696,0.48,Online,Femenino,Calzado,2021,4,22
Kohl's,1189833,West,California,Los Angeles,45,125,5625,3881.2500000000005,0.6900000000000001,Online,Masculino,Vestir,2021,4,23
Kohl's,1189833,West,California,Los Angeles,60,200,12000,3720,0.31,Online,Femenino,Vestir,2021,4,24
Kohl's,1189833,West,California,Los Angeles,41,238,9758,4976.58,0.51,Online,Masculino,Calzado,2021,4,25
Kohl's,1189833,West,California,Los Angeles,46,216,9936,3775.68,0.38,Online,Masculino,Calzado,2021,4,26
Kohl's,1189833,West,California,Los Angeles,47,218,10246,5327.92,0.52,Online,Femenino,Calzado,2021,4,27
Kohl's,1189833,West,California,Los Angeles,44,189,8316,3991.68,0.48,Online,Femenino,Calzado,2021,4,28
Kohl's,1189833,West,California,Los Angeles,46,189,8694,5738.04,0.66,Online,Masculino,Vestir,2021,4,29
Kohl's,1189833,West,California,Los Angeles,59,203,11977,3593.1000000000004,0.30000000000000004,Online,Femenino,Vestir,2021,4,30
Kohl's,1189833,West,California,Los Angeles,47,252,11844,6158.88,0.52,Online,Masculino,Calzado,2021,5,1
Kohl's,1189833,West,California,Los Angeles,51,221,11271,4508.400000000001,0.4,Online,Masculino,Calzado,2021,5,2
Kohl's,1189833,West,California,Los Angeles,48,218,10464,5336.64,0.51,Online,Femenino,Calzado,2021,5,3
Kohl's,1189833,West,California,Los Angeles,47,169,7943,3812.64,0.48,Online,Femenino,Calzado,2021,5,4
Kohl's,1189833,West,California,Los Angeles,58,182,10556,7072.52,0.67,Online,Masculino,Vestir,2021,5,5
Kohl's,1189833,West,California,Los Angeles,61,189,11529,4035.1499999999996,0.35,Online,Femenino,Vestir,2021,5,6
Kohl's,1189833,West,California,Los Angeles,47,213,10011,5405.9400000000005,0.54,Online,Masculino,Calzado,2021,5,7
Kohl's,1189833,West,California,Los Angeles,50,247,12350,4569.5,0.37,Online,Masculino,Calzado,2021,5,8
Kohl's,1189833,West,California,Los Angeles,46,196,9016,4508,0.5,Online,Femenino,Calzado,2021,5,9
Kohl's,1189833,West,California,Los Angeles,46,176,8096,4048,0.5,Online,Femenino,Calzado,2021,5,10
Kohl's,1189833,West,California,Los Angeles,58,163,9454,6334.18,0.67,Online,Masculino,Vestir,2021,5,11
Kohl's,1189833,West,California,Los Angeles,59,189,11151,3456.81,0.31,Online,Femenino,Vestir,2021,5,12
Kohl's,1189833,West,California,Los Angeles,49,224,10976,5488,0.5,Online,Masculino,Calzado,2021,5,13
Kohl's,1189833,West,California,Los Angeles,51,232,11832,4259.5199999999995,0.36,Online,Masculino,Calzado,2021,5,14
Kohl's,1189833,West,California,Los Angeles,49,176,8624,4398.24,0.51,Online,Femenino,Calzado,2021,5,15
Kohl's,1189833,West,California,Los Angeles,48,175,8400,3779.9999999999995,0.44999999999999996,Online,Femenino,Calzado,2021,5,16
Kohl's,1189833,West,California,Los Angeles,56,174,9744,6625.92,0.68,Online,Masculino,Vestir,2021,5,17
Kohl's,1189833,West,California,Los Angeles,62,176,10912,3819.2,0.35,Online,Femenino,Vestir,2021,5,18
Kohl's,1189833,West,California,Los Angeles,49,231,11319,5659.5,0.5,Online,Masculino,Calzado,2021,5,19
Kohl's,1189833,West,California,Los Angeles,54,215,11610,4411.8,0.38,Online,Masculino,Calzado,2021,5,20
Kohl's,1189833,West,California,Los Angeles,47,169,7943,3971.5,0.5,Online,Femenino,Calzado,2021,5,21
Kohl's,1189833,West,California,Los Angeles,47,176,8272,3722.3999999999996,0.44999999999999996,Online,Femenino,Calzado,2021,5,22
Kohl's,1189833,West,California,Los Angeles,55,174,9570,6603.3,0.6900000000000001,Online,Masculino,Vestir,2021,5,23
Kohl's,1189833,West,California,Los Angeles,59,189,11151,3791.34,0.34,Online,Femenino,Vestir,2021,5,24
Kohl's,1189833,West,California,Los Angeles,49,225,11025,5622.75,0.51,Online,Masculino,Calzado,2021,5,25
Kohl's,1189833,West,California,Los Angeles,50,243,12150,4617,0.38,Online,Masculino,Calzado,2021,5,26
Kohl's,1189833,West,California,Los Angeles,46,182,8372,4520.88,0.54,Online,Femenino,Calzado,2021,5,27
Kohl's,1189833,West,California,Los Angeles,49,210,10290,5145,0.5,Online,Femenino,Calzado,2021,5,28
Kohl's,1189833,West,California,Los Angeles,55,156,8580,5577,0.65,Online,Masculino,Vestir,2021,5,29
Kohl's,1189833,West,California,Los Angeles,59,196,11564,4047.3999999999996,0.35,Online,Femenino,Vestir,2021,5,30
Foot Locker,1185732,West,California,Los Angeles,44,124,5456,2837.12,0.52,Online,Masculino,Calzado,2021,5,31
Foot Locker,1185732,West,California,Los Angeles,41,77,3157,1452.2199999999998,0.45999999999999996,Online,Masculino,Calzado,2021,6,1
Foot Locker,1185732,West,California,Los Angeles,32,83,2656,1248.32,0.47,Online,Femenino,Calzado,2021,6,2
Foot Locker,1185732,West,California,Los Angeles,37,34,1258,654.16,0.52,Online,Femenino,Calzado,2021,6,3
Foot Locker,1185732,Midwest,Illinois,Chicago,53,47,2491,1220.59,0.49,Online,Masculino,Vestir,2021,6,4
Foot Locker,1185732,Midwest,Illinois,Chicago,41,69,2829,1697.3999999999999,0.6,Online,Femenino,Vestir,2021,6,5
Foot Locker,1185732,Midwest,Illinois,Chicago,44,158,6952,3545.52,0.51,Online,Masculino,Calzado,2021,6,6
Foot Locker,1185732,Midwest,Illinois,Chicago,43,51,2193,1030.71,0.47,Online,Masculino,Calzado,2021,6,7
Foot Locker,1185732,Midwest,Illinois,Chicago,32,61,1952,897.92,0.45999999999999996,Online,Femenino,Calzado,2021,6,8
Foot Locker,1185732,Midwest,Illinois,Chicago,39,28,1092,578.76,0.53,Online,Femenino,Calzado,2021,6,9
Foot Locker,1185732,Midwest,Illinois,Chicago,50,44,2200,1034,0.47,Online,Masculino,Vestir,2021,6,10
Foot Locker,1185732,Midwest,Illinois,Chicago,43,77,3311,2152.15,0.65,Online,Femenino,Vestir,2021,6,11
Foot Locker,1185732,Midwest,Illinois,Chicago,47,144,6768,3722.4,0.55,Online,Masculino,Calzado,2021,6,12
Foot Locker,1185732,Midwest,Illinois,Chicago,46,60,2760,1324.8,0.48,Online,Masculino,Calzado,2021,6,13
Foot Locker,1185732,Midwest,Illinois,Chicago,37,68,2516,1132.1999999999998,0.44999999999999996,Online,Femenino,Calzado,2021,6,14
Foot Locker,1185732,Midwest,Illinois,Chicago,41,19,779,412.87,0.53,Online,Femenino,Calzado,2021,6,15
Foot Locker,1185732,Midwest,Illinois,Chicago,56,38,2128,1000.16,0.47,Online,Masculino,Vestir,2021,6,16
Foot Locker,1185732,Midwest,Illinois,Chicago,45,63,2835,1786.05,0.63,Online,Femenino,Vestir,2021,6,17
Foot Locker,1185732,Midwest,Illinois,Chicago,48,122,5856,3045.12,0.52,Online,Masculino,Calzado,2021,6,18
Foot Locker,1185732,Midwest,Illinois,Chicago,48,44,2112,971.52,0.45999999999999996,Online,Masculino,Calzado,2021,6,19
Foot Locker,1185732,Midwest,Illinois,Chicago,36,42,1512,725.76,0.48,Online,Femenino,Calzado,2021,6,20
Foot Locker,1185732,Midwest,Illinois,Chicago,44,20,880,440,0.5,Online,Femenino,Calzado,2021,6,21
Foot Locker,1185732,Midwest,Illinois,Chicago,54,28,1512,710.64,0.47,Online,Masculino,Vestir,2021,6,22
Foot Locker,1185732,Midwest,Illinois,Chicago,49,65,3185,1911,0.6,Online,Femenino,Vestir,2021,6,23
Foot Locker,1185732,Midwest,Illinois,Chicago,58,134,7772,4196.88,0.54,Online,Masculino,Calzado,2021,6,24
Foot Locker,1185732,Midwest,Illinois,Chicago,53,54,2862,1287.8999999999999,0.44999999999999996,Online,Masculino,Calzado,2021,6,25
Foot Locker,1185732,Midwest,Illinois,Chicago,49,44,2156,991.7599999999999,0.45999999999999996,Online,Femenino,Calzado,2021,6,26
Foot Locker,1185732,Midwest,Illinois,Chicago,48,28,1344,712.32,0.53,Online,Femenino,Calzado,2021,6,27
Foot Locker,1185732,Midwest,Illinois,Chicago,59,35,2065,949.9,0.45999999999999996,Online,Masculino,Vestir,2021,6,28
Foot Locker,1185732,Midwest,Illinois,Chicago,64,63,4032,2419.2,0.6,Online,Femenino,Vestir,2021,6,29
Foot Locker,1185732,Midwest,Illinois,Chicago,46,135,6210,3415.5000000000005,0.55,Online,Masculino,Calzado,2021,6,30
Foot Locker,1185732,Midwest,Illinois,Chicago,43,63,2709,1219.05,0.44999999999999996,Online,Masculino,Calzado,2021,7,1
Foot Locker,1185732,Midwest,Illinois,Chicago,39,54,2106,947.6999999999999,0.44999999999999996,Online,Femenino,Calzado,2021,7,2
Foot Locker,1185732,Midwest,Illinois,Chicago,38,47,1786,946.58,0.53,Online,Femenino,Calzado,2021,7,3
Foot Locker,1185732,Midwest,Illinois,Chicago,46,51,2346,1173,0.5,Online,Masculino,Vestir,2021,7,4
Foot Locker,1185732,Midwest,Illinois,Chicago,51,105,5355,3373.65,0.63,Online,Femenino,Vestir,2021,7,5
Foot Locker,1185732,Midwest,Illinois,Chicago,47,161,7567,3934.84,0.52,Online,Masculino,Calzado,2021,7,6
Foot Locker,1185732,Midwest,Illinois,Chicago,43,81,3483,1567.35,0.44999999999999996,Online,Masculino,Calzado,2021,7,7
Foot Locker,1185732,Midwest,Illinois,Chicago,36,65,2340,1053,0.44999999999999996,Online,Femenino,Calzado,2021,7,8
Foot Locker,1185732,Midwest,Illinois,Chicago,39,50,1950,1053,0.54,Online,Femenino,Calzado,2021,7,9
Foot Locker,1185732,Midwest,Illinois,Chicago,47,56,2632,1210.7199999999998,0.45999999999999996,Online,Masculino,Vestir,2021,7,10
Foot Locker,1185732,Midwest,Illinois,Chicago,54,120,6480,3952.7999999999997,0.61,Online,Femenino,Vestir,2021,7,11
Foot Locker,1185732,Midwest,Illinois,Chicago,49,149,7301,3723.51,0.51,Online,Masculino,Calzado,2021,7,12
Foot Locker,1185732,Midwest,Illinois,Chicago,41,94,3854,1772.84,0.45999999999999996,Online,Masculino,Calzado,2021,7,13
Foot Locker,1185732,Midwest,Illinois,Chicago,38,75,2850,1396.5,0.49,Online,Femenino,Calzado,2021,7,14
Foot Locker,1185732,Midwest,Illinois,Chicago,37,63,2331,1165.5,0.5,Online,Femenino,Calzado,2021,7,15
Foot Locker,1185732,Midwest,Illinois,Chicago,49,50,2450,1225,0.5,Online,Masculino,Vestir,2021,7,16
Foot Locker,1185732,Midwest,Illinois,Chicago,50,94,4700,3055,0.65,Online,Femenino,Vestir,2021,7,17
Foot Locker,1185732,Midwest,Illinois,Chicago,47,135,6345,3172.5,0.5,Online,Masculino,Calzado,2021,7,18
Foot Locker,1185732,Midwest,Illinois,Chicago,41,84,3444,1687.56,0.49,Online,Masculino,Calzado,2021,7,19
Foot Locker,1185732,Midwest,Illinois,Chicago,36,60,2160,1015.1999999999999,0.47,Online,Femenino,Calzado,2021,7,20
Foot Locker,1185732,Midwest,Illinois,Chicago,36,44,1584,839.5200000000001,0.53,Online,Femenino,Calzado,2021,7,21
Foot Locker,1185732,Midwest,Illinois,Chicago,49,49,2401,1104.4599999999998,0.45999999999999996,Online,Masculino,Vestir,2021,7,22
Foot Locker,1185732,Midwest,Illinois,Chicago,53,73,3869,2476.16,0.64,Online,Femenino,Vestir,2021,7,23
Foot Locker,1185732,Midwest,Illinois,Chicago,56,115,6440,3542.0000000000005,0.55,Online,Masculino,Calzado,2021,7,24
Foot Locker,1185732,Midwest,Illinois,Chicago,49,75,3675,1800.75,0.49,Online,Masculino,Calzado,2021,7,25
Foot Locker,1185732,Midwest,Illinois,Chicago,48,39,1872,842.3999999999999,0.44999999999999996,Online,Femenino,Calzado,2021,7,26
Foot Locker,1185732,Midwest,Illinois,Chicago,47,33,1551,791.01,0.51,Online,Femenino,Calzado,2021,7,27
Foot Locker,1185732,Midwest,Illinois,Chicago,56,33,1848,868.56,0.47,Online,Masculino,Vestir,2021,7,28
Foot Locker,1185732,Midwest,Illinois,Chicago,60,65,3900,2340,0.6,Online,Femenino,Vestir,2021,7,29
Foot Locker,1185732,Midwest,Illinois,Chicago,55,112,6160,3326.4,0.54,Online,Masculino,Calzado,2021,7,30
Foot Locker,1185732,Midwest,Illinois,Chicago,46,65,2990,1405.3,0.47,Online,Masculino,Calzado,2021,7,31
Foot Locker,1185732,Midwest,Illinois,Chicago,48,49,2352,1105.4399999999998,0.47,Online,Femenino,Calzado,2021,8,1
Foot Locker,1185732,Midwest,Illinois,Chicago,46,53,2438,1292.14,0.53,Online,Femenino,Calzado,2021,8,2
Foot Locker,1185732,Midwest,Illinois,Chicago,56,41,2296,1148,0.5,Online,Masculino,Vestir,2021,8,3
Foot Locker,1185732,Midwest,Illinois,Chicago,61,65,3965,2379,0.6,Online,Femenino,Vestir,2021,8,4
Foot Locker,1185732,Midwest,Illinois,Chicago,57,150,8550,4702.5,0.55,Online,Masculino,Calzado,2021,8,5
Foot Locker,1185732,Midwest,Illinois,Chicago,46,75,3450,1656,0.48,Online,Masculino,Calzado,2021,8,6
Foot Locker,1185732,Midwest,Illinois,Chicago,46,75,3450,1690.5,0.49,Online,Femenino,Calzado,2021,8,7
Foot Locker,1185732,Midwest,Illinois,Chicago,49,54,2646,1402.38,0.53,Online,Femenino,Calzado,2021,8,8
Foot Locker,1185732,Midwest,Illinois,Chicago,59,58,3422,1539.8999999999999,0.44999999999999996,Online,Masculino,Vestir,2021,8,9
Foot Locker,1185732,Midwest,Illinois,Chicago,64,81,5184,3265.92,0.63,Online,Femenino,Vestir,2021,8,10
Sports Direct,1197831,Midwest,Illinois,Chicago,20,189,3780,1512,0.4,Online,Masculino,Calzado,2021,8,11
Sports Direct,1197831,Midwest,Illinois,Chicago,28,196,5488,2195.2000000000003,0.4,Online,Masculino,Calzado,2021,8,12
Sports Direct,1197831,Midwest,Illinois,Chicago,27,158,4266,1749.06,0.41,Online,Femenino,Calzado,2021,8,13
Sports Direct,1197831,Midwest,Illinois,Chicago,34,152,5168,2635.68,0.51,Online,Femenino,Calzado,2021,8,14
Sports Direct,1197831,South,Texas,Dallas,37,94,3478,1217.3,0.35,Online,Masculino,Vestir,2021,8,15
Sports Direct,1197831,South,Texas,Dallas,33,147,4851,2668.05,0.55,Online,Femenino,Vestir,2021,8,16
Sports Direct,1197831,South,Texas,Dallas,23,176,4048,1740.6399999999999,0.43,Online,Masculino,Calzado,2021,8,17
Sports Direct,1197831,South,Texas,Dallas,32,163,5216,2086.4,0.4,Online,Masculino,Calzado,2021,8,18
Sports Direct,1197831,South,Texas,Dallas,34,119,4046,1739.78,0.43,Online,Femenino,Calzado,2021,8,19
Sports Direct,1197831,South,Texas,Dallas,32,128,4096,2170.88,0.53,Online,Femenino,Calzado,2021,8,20
Sports Direct,1197831,South,Texas,Dallas,38,75,2850,997.4999999999999,0.35,Online,Masculino,Vestir,2021,8,21
Sports Direct,1197831,South,Texas,Dallas,32,140,4480,2508.8,0.56,Online,Femenino,Vestir,2021,8,22
Sports Direct,1197831,South,Texas,Dallas,29,182,5278,2639,0.5,Online,Masculino,Calzado,2021,8,23
Sports Direct,1197831,South,Texas,Dallas,39,169,6591,3295.5,0.5,Online,Masculino,Calzado,2021,8,24
Sports Direct,1197831,South,Texas,Dallas,28,145,4060,1908.1999999999998,0.47,Online,Femenino,Calzado,2021,8,25
